BROKERCODE,BROKERACID,SYMBOLCODE,EXCHG,TRANTYPE,DATEPUR_ACQUI,SETDATE,QUANTITY,RATE,BROKERAGEPERSHARE,SERVICETAX,SETDATEFLAG,MKTRATE,CASHSYMBOLCODE,TRANEXPENSE,ACCRUEDINTEREST,BLOCKID,TRANSREF,DESCMEMO,CHEQUENO,CHEQUEDTL,MULTICURRENCYTRANFLAG,SETTLEMENTCASHSYMBOLCODE,EXCHGRATE,EXCHGRATEFLAG,TRFEXCHGRATE,CASHFLAG,BANKREF,CASHSETDATE
DIRECT,SSF0024AGOF,CASH_USD,DIR,CS+,31-03-26,31-03-26,24810.30195,1,0,0,F,0,CASH_USD,0,,,,Vikas Inflow,,,N,CASH_USD,,N,,C,,
DIRECT,SSFSPGOF,UPA,DIR,OAL,31-03-26,31-03-26,24810.30195,1,0,0,F,0,CASH_USD,0,,,,Vikas UPA,,,N,CASH_USD,,N,,C,5.01E+13,
