BROKERCODE,BROKERACID,SYMBOLCODE,EXCHG,TRANTYPE,DATEPUR_ACQUI,SETDATE,QUANTITY,RATE,BROKERAGEPERSHARE,SERVICETAX,SETDATEFLAG,MKTRATE,CASHSYMBOLCODE,TRANEXPENSE,ACCRUEDINTEREST,BLOCKID,TRANSREF,DESCMEMO,CHEQUENO,CHEQUEDTL,MULTICURRENCYTRANFLAG,SETTLEMENTCASHSYMBOLCODE,EXCHGRATE,EXCHGRATEFLAG,TRFEXCHGRATE,CASHFLAG,BANKREF,CASHSETDATE
DHAN,B105S29C,INE465A01025,NSE,MSL,2/4/2026,2/4/2026,211,1648.5805,0.05307,0.00957,F,0,CASH_INR,348,,,,125354,,,Y,CASH_INR,,N,,C,,
DHAN,B105S29C,INE947Q01028,NSE,MBY,2/4/2026,2/4/2026,215,1035.25,0.06789,0.00957,F,0,CASH_INR,223,,,,125356,,,Y,CASH_INR,,N,,C,,
DHAN,B105S29C,INE118H01025,NSE,MBY,2/4/2026,2/4/2026,170,2859.7347,0.068,0.00957,F,0,CASH_INR,486,,,,125355,,,Y,CASH_INR,,N,,C,,
