Broker Code,Broker Account,Parent Symbol,Exchange,Transaction Type,Transaction Date,Settlement date,Quantity,Rate,Brokerage per share,Service tax,Set date flag,Filler,Cash Symbol,STT,Filler,Block Id,Expiry date,Strike price,Option type,Series,BANKREF,DESCMEMO,MULTICURRENCYTRANFLAG,SETTLEMENTCASHSYMBOLCODE,EXCHGRATE,EXCHGRATEFLAG
DHAN,31500012A,NIFTY,NSE,MOB,28-03-2025,28-03-2025,900,200.425,0,0,F,0,CASH_INR,0,0,0,24-04-2025,24000,CE,OPTIDX,,,Y,CASH_INR,,N
DHAN,31500012A,NIFTY,NSE,MCS,28-03-2025,28-03-2025,900,153.6041,0,0,F,0,CASH_INR,0,0,0,24-04-2025,24000,CE,OPTIDX,,,Y,CASH_INR,,N
